Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
9/30/2013 22:00,12940.48384,1580.718921,1747.669901,886.447356,13928.67686,3811.378675,7234.244413,1145.839335,43275.45931
9/30/2013 23:00,12054.99088,1429.86262,1670.484682,820.811563,12619.10466,3499.139402,6483.535654,1054.227513,39632.15698
10/01/2013 0:00,11125.80401,1328.111306,1589.757279,756.554808,11253.76068,3148.77201,5718.321284,956.57688,35877.65825
10/01/2013 1:00,10368.89544,1226.523975,1546.311007,713.428057,10168.27048,2916.999381,5207.921003,897.017437,33045.36678
10/01/2013 2:00,9933.345536,1270.807906,1510.343752,685.820483,9570.541649,2771.075869,4894.319029,858.173615,31494.42784
10/01/2013 3:00,9652.660135,1239.89526,1488.040461,671.75223,9120.441605,2672.41688,4703.503371,831.624345,30380.33429
10/01/2013 4:00,9547.372396,1130.737101,1471.190185,661.611974,8926.321305,2603.208498,4650.100404,815.28726,29805.82912
10/01/2013 5:00,9700.625048,1147.921634,1463.469196,664.922058,9061.253675,2587.624863,4737.648308,814.198417,30177.6632
10/01/2013 6:00,10288.58223,1205.876472,1474.721051,690.257739,9739.293567,2688.81315,5123.668892,851.218668,32062.43177
10/01/2013 7:00,11142.53373,1364.354319,1529.574826,761.126387,11051.58836,2981.732038,5860.342444,934.992642,35626.24474
10/01/2013 8:00,11247.55323,1412.895081,1568.672997,783.690173,11629.49002,3053.180642,6157.49042,977.125861,36830.09842
10/01/2013 9:00,11379.38796,1432.90982,1567.54196,788.596478,11764.13116,3052.722231,6157.901882,987.796553,37130.98805
10/01/2013 10:00,11849.74603,1446.419001,1611.376549,822.70068,12315.0223,3247.23793,6370.05483,1031.286965,38693.84429
10/01/2013 11:00,12395.22689,1551.779146,1645.614709,868.577427,13023.12062,3511.344685,6678.086831,1086.471869,40760.22217
10/01/2013 12:00,12764.08845,1626.074376,1707.871698,923.94517,13831.14973,3783.53843,7149.772045,1153.234114,42939.67401
10/01/2013 13:00,13245.24767,1742.014527,1776.661691,978.068328,14747.47053,4032.742041,7634.727621,1213.375216,45370.30763
10/01/2013 14:00,13956.12935,1823.268754,1863.171776,1023.504306,15784.45023,4258.266271,8168.889122,1282.597914,48160.27772
10/01/2013 15:00,14605.25483,1870.2676,1934.124169,1067.071716,16643.37186,4438.097936,8623.794307,1341.631541,50523.61395
10/01/2013 16:00,15038.39169,1917.574656,1988.059805,1081.728216,17150.8081,4540.509868,8951.792131,1390.306269,52059.17073
10/01/2013 17:00,15040.76657,1929.095947,2014.447663,1085.566818,17466.96238,4601.797781,9179.958815,1421.113841,52739.70981
10/01/2013 18:00,14622.59207,1874.643933,2001.739647,1072.079738,17382.2355,4529.714401,9206.420418,1413.218781,52102.64449
10/01/2013 19:00,13997.73615,1837.809562,1966.030519,1039.961551,16870.68987,4333.13414,8971.831841,1372.386867,50389.5805
10/01/2013 20:00,13769.80928,1789.365943,1903.060561,1033.745264,16455.15515,4237.007255,8750.526988,1318.307617,49256.97806
10/01/2013 21:00,13499.23998,1766.08589,1863.611869,1011.266957,16129.56307,4192.269805,8613.333236,1287.69958,48363.07039
10/01/2013 22:00,12853.88696,1677.972769,1796.749923,955.928053,15222.33489,3962.484515,8127.061277,1214.126969,45810.54536
10/01/2013 23:00,11841.15375,1533.297838,1714.258789,889.116694,13898.52437,3628.496829,7413.235893,1122.991729,42041.07589
10/02/2013 0:00,10856.46756,1367.271401,1624.765761,816.348761,12543.62517,3278.234259,6649.931901,1028.898881,38165.5437
10/02/2013 1:00,10127.39991,1260.902187,1584.384374,771.941651,11606.87076,3003.798363,6129.866184,972.151139,35457.31457
10/02/2013 2:00,9691.617814,1218.696061,1549.04638,738.467504,10956.78864,2841.550861,5797.677199,930.468287,33724.31275
10/02/2013 3:00,9463.753218,1178.49974,1526.217112,720.199123,10431.03161,2729.70148,5585.396526,904.499435,32539.29824
10/02/2013 4:00,9333.540904,1167.50785,1505.507725,712.474492,10284.02067,2652.253153,5465.432165,886.655003,32007.39196
10/02/2013 5:00,9533.134106,1178.901696,1510.268151,716.347877,10392.599,2642.73286,5490.864184,885.415147,32350.26302
10/02/2013 6:00,10167.06695,1239.188185,1532.218438,743.999995,11173.58547,2743.831778,5822.311141,922.984833,34345.18679
10/02/2013 7:00,11025.67478,1349.972966,1591.396848,812.214535,12518.45251,3033.163505,6483.055953,1008.72554,37822.65664
10/02/2013 8:00,11194.72634,1379.54367,1639.93771,838.369073,13082.52647,3099.84934,6675.945675,1061.317019,38972.2153
10/02/2013 9:00,11427.14227,1395.352703,1640.648646,842.126723,13089.06791,3122.25703,6611.753173,1066.158657,39194.50711
10/02/2013 10:00,12165.08694,1465.606406,1686.886126,867.641831,13533.21318,3346.458786,6816.774881,1099.746569,40981.41472
10/02/2013 11:00,12820.43757,1572.590435,1727.019951,903.197963,14358.7287,3595.643753,7167.714378,1148.339681,43293.67243
10/02/2013 12:00,13126.62331,1628.36668,1779.035415,945.295357,15085.32783,3820.546828,7587.759338,1204.309294,45177.26405
10/02/2013 13:00,13159.51106,1681.483974,1816.792163,988.208585,15779.00188,4015.575474,8051.991542,1256.151147,46748.71583
10/02/2013 14:00,13168.70944,1749.99521,1885.701581,1037.109291,16609.31672,4250.015417,8534.100687,1323.295606,48558.24396
10/02/2013 15:00,13153.3736,1778.004389,1951.943692,1071.91808,17265.77863,4433.971169,8920.498531,1375.126888,49950.61498
10/02/2013 16:00,13200.31938,1789.875134,2004.242791,1081.078247,17789.05066,4564.273189,9262.077373,1418.43028,51109.34705
10/02/2013 17:00,13283.0118,1830.860961,2039.371456,1101.029261,18113.91628,4616.442062,9439.207177,1449.007824,51872.84682
10/02/2013 18:00,13318.31342,1781.295012,2029.127189,1087.16558,17923.87813,4531.488805,9392.314504,1443.886607,51507.46925
10/02/2013 19:00,13142.11809,1741.370921,1995.706644,1053.795793,17270.95621,4318.925124,9123.958306,1400.921899,50047.753
10/02/2013 20:00,13285.59145,1740.957978,1931.421199,1052.705371,16870.88958,4214.173669,8843.793382,1348.82754,49288.36018
10/02/2013 21:00,13207.226,1735.993574,1891.543107,1029.047464,16502.0508,4149.632259,8631.894257,1322.615945,48470.00341
10/02/2013 22:00,12600.40167,1624.209988,1835.78092,976.957473,15546.42132,3893.977524,8106.092071,1247.344048,45831.18501
10/02/2013 23:00,11782.21017,1489.039754,1752.29887,914.693277,14250.84921,3556.781185,7453.458296,1148.456576,42347.78734
10/03/2013 0:00,10807.36654,1363.593764,1659.550406,843.240063,12882.96147,3182.019555,6757.870637,1046.953744,38543.55618
10/03/2013 1:00,10109.54528,1260.712715,1588.972739,809.294514,11846.8578,2914.485395,6172.77422,983.942269,35686.58494
10/03/2013 2:00,9665.858444,1209.143078,1549.337611,778.996255,11124.54204,2749.916283,5870.596912,940.959056,33889.34968
10/03/2013 3:00,9333.067831,1163.676503,1522.517522,755.361509,10706.09466,2641.511594,5652.262298,913.342913,32687.83483
10/03/2013 4:00,9188.249963,1136.199932,1506.082943,743.665456,10586.78685,2566.234511,5539.617137,899.581679,32166.41847
10/03/2013 5:00,9273.518852,1148.509688,1500.636116,741.701247,10723.64057,2539.269117,5520.013176,897.074608,32344.36337
10/03/2013 6:00,9869.471192,1232.653078,1524.635458,766.392789,11453.00074,2643.907246,5816.946764,932.600045,34239.60731
10/03/2013 7:00,10724.73763,1347.445405,1589.755109,829.418161,12821.25132,2930.07037,6442.475346,1018.711142,37703.86448
10/03/2013 8:00,10886.77534,1410.946364,1643.056544,859.252827,13306.45591,2988.735773,6627.886765,1059.54392,38782.65344
10/03/2013 9:00,11209.51408,1390.836453,1642.106314,871.573416,13409.57731,3040.591907,6616.694749,1066.78214,39247.67637
10/03/2013 10:00,11984.25546,1478.082668,1685.451696,906.5374,14000.50491,3270.270513,6921.374456,1111.616208,41358.09332
10/03/2013 11:00,12701.36223,1571.306523,1737.712391,962.950706,14838.11583,3531.434995,7377.6345,1173.259125,43893.77631
10/03/2013 12:00,13360.09087,1654.580586,1797.343446,1039.424567,15792.52072,3785.37531,7881.574495,1237.679219,46548.58921
10/03/2013 13:00,13963.03105,1735.542689,1858.901125,1105.635115,16681.57321,4019.781098,8286.194815,1295.330533,48945.98963
10/03/2013 14:00,14596.72783,1827.066446,1928.457434,1152.774709,17606.7232,4242.422734,8698.25663,1365.594794,51418.02378
10/03/2013 15:00,14927.28864,1886.359033,1986.8064,1174.250525,18342.1,4393.261388,9089.030791,1422.718147,53221.81492
10/03/2013 16:00,15114.1252,1890.602152,2026.014067,1199.156076,18778.11093,4477.37521,9366.52265,1466.805756,54318.71203
10/03/2013 17:00,15115.47369,1930.019931,2040.409079,1198.457836,19027.08213,4501.160956,9487.125649,1486.581467,54786.31073
10/03/2013 18:00,14869.16283,1865.016705,2019.096252,1154.028535,18805.98439,4411.221818,9398.527056,1463.421815,53986.4594
10/03/2013 19:00,14221.88603,1833.705473,1969.409637,1155.103738,18068.97144,4202.021457,9048.006948,1412.120467,51911.2252
10/03/2013 20:00,14019.87965,1927.332829,1910.116411,1111.633728,17554.46773,4102.985133,8758.449547,1361.836113,50746.70115
10/03/2013 21:00,13750.99114,1786.222235,1910.644533,1069.054692,17169.03371,4066.831342,8582.439893,1339.563772,49674.78131
10/03/2013 22:00,13083.18266,1690.533881,1852.917223,1017.130233,16223.29626,3841.501933,8083.691589,1267.221131,47059.47491
10/03/2013 23:00,12172.54657,1551.755824,1782.121994,944.352993,14825.62687,3533.970573,7332.182407,1174.988458,43317.54568
10/04/2013 0:00,11237.8903,1427.057696,1704.247508,879.162399,13410.12314,3199.715743,6583.704789,1079.57633,39521.4779
10/04/2013 1:00,10472.18938,1314.03133,1641.613826,845.236534,12279.7756,2946.024653,5984.362896,1012.119181,36495.35339
10/04/2013 2:00,9947.053411,1257.086345,1603.76074,805.037737,11506.65178,2776.781735,5589.707115,966.510954,34452.58981
10/04/2013 3:00,9575.794001,1205.613973,1571.682984,782.360657,11010.75924,2651.681628,5321.05317,934.596036,33053.54169
10/04/2013 4:00,9433.86971,1166.509299,1550.572056,766.891144,10737.05775,2582.450227,5208.061044,921.000451,32366.41168
10/04/2013 5:00,9479.526549,1173.392574,1539.259202,763.776316,10705.03804,2563.574819,5203.234502,920.917629,32348.71963
10/04/2013 6:00,9990.237999,1218.938273,1556.173395,790.226572,11272.47356,2652.573388,5484.706851,953.920769,33919.2508
10/04/2013 7:00,10711.9787,1350.611386,1618.470212,849.886195,12459.52223,2938.053333,6099.858052,1034.259114,37062.63922
10/04/2013 8:00,10805.77456,1450.54194,1676.137655,871.447963,12905.18669,3006.681785,6356.677995,1078.955947,38151.40453
10/04/2013 9:00,11167.09896,1353.994167,1675.034847,888.252851,13053.64602,3061.944884,6384.391729,1082.499288,38666.86275
10/04/2013 10:00,12018.46649,1510.78966,1700.380653,926.854476,13673.675,3302.336707,6688.410819,1110.109167,40931.02297
10/04/2013 11:00,12866.99942,1591.788411,1751.116725,976.56508,14489.69841,3574.225491,7125.970041,1165.605616,43541.96919
10/04/2013 12:00,13561.75897,1703.912536,1804.422372,1061.369128,15251.94008,3826.298688,7563.602452,1222.809744,45996.11397
10/04/2013 13:00,14272.3537,1795.815915,1853.27283,1061.84137,16062.49631,4056.610426,7995.446582,1277.850214,48375.68735
10/04/2013 14:00,15022.66319,1929.453555,1915.160949,1084.375075,16906.67259,4284.311244,8441.331103,1351.760682,50935.72839
10/04/2013 15:00,15623.88492,1910.906104,1964.989138,1132.639375,17501.17369,4458.73907,8844.209403,1406.75848,52843.30019
10/04/2013 16:00,16027.98137,1949.477206,1998.866291,1138.300566,17808.10659,4551.344675,9180.186533,1450.107292,54104.37053
10/04/2013 17:00,16094.4474,1964.520254,2014.886637,1145.00329,17937.45998,4558.998116,9337.903639,1478.395815,54531.61512
10/04/2013 18:00,15653.62627,1911.909979,1982.366996,1075.484853,17682.88785,4438.587459,9193.523242,1453.993594,53392.38025
10/04/2013 19:00,14764.26336,1829.136048,1924.488048,1060.783742,16872.75385,4186.335875,8812.790293,1395.779444,50846.33066
10/04/2013 20:00,14363.99213,1768.384029,1863.770603,1039.588042,16399.5244,4044.580686,8507.041765,1337.967922,49324.84957
10/04/2013 21:00,13946.74207,1719.79843,1841.270233,1017.055933,15977.96135,3933.711315,8304.339535,1303.45315,48044.33202
10/04/2013 22:00,13355.91198,1622.379283,1793.198414,976.519407,15181.73186,3707.730757,7928.777518,1243.804899,45810.05411
10/04/2013 23:00,12574.02304,1537.573095,1736.632515,929.976738,14228.45348,3468.771835,7401.025857,1173.123277,43049.57984
10/05/2013 0:00,11765.15776,1420.654792,1667.423703,865.08272,13156.6407,3197.487039,6763.632829,1095.390601,39931.47015
10/05/2013 1:00,11059.52581,1340.262928,1599.015146,795.94188,12137.01491,2942.500919,6198.194375,1029.799558,37102.25553
10/05/2013 2:00,10457.31892,1271.74625,1547.961591,755.903782,11401.44622,2750.9768,5789.423694,977.213502,34951.99076
10/05/2013 3:00,10035.64371,1219.354394,1515.644543,718.907449,10921.47511,2620.707911,5528.442063,942.490778,33502.66596
10/05/2013 4:00,9744.143481,1179.104776,1500.982946,695.620787,10587.94777,2525.028565,5359.354011,913.692481,32505.87482
10/05/2013 5:00,9636.035866,1117.768673,1486.424191,682.784638,10428.15034,2483.609127,5261.473855,891.632166,31987.87885
10/05/2013 6:00,9729.353281,1119.885696,1481.25333,692.543217,10565.74238,2490.610354,5283.413548,891.286118,32254.08792
10/05/2013 7:00,9973.182651,1154.358953,1492.338883,705.535602,10875.40569,2552.766043,5440.590989,905.120772,33099.29958
10/05/2013 8:00,10096.60985,1177.157531,1495.337329,714.404597,11148.86303,2598.412007,5577.361955,919.951715,33728.09801
10/05/2013 9:00,10672.929,1235.785651,1496.710708,720.237528,11580.77442,2758.451499,5798.201949,938.46907,35201.55982
10/05/2013 10:00,11617.33738,1313.2426,1515.264449,731.991257,11910.8326,3063.977088,6232.872629,966.817444,37352.33545
10/05/2013 11:00,12460.20749,1407.19552,1522.616343,735.897148,11822.74869,3340.913469,6771.800856,983.908336,39045.28786
10/05/2013 12:00,13251.36908,1496.169076,1523.519019,729.431084,11668.31773,3606.281715,7208.062287,995.988907,40479.1389
10/05/2013 13:00,13849.18772,1567.418016,1528.268608,717.155757,11409.35517,3824.860248,7621.713639,995.291474,41513.25063
10/05/2013 14:00,14414.1861,1617.567645,1531.640233,708.284968,11176.91584,4011.258414,7953.633768,990.481347,42403.96831
10/05/2013 15:00,14789.76709,1625.847549,1544.279606,705.214848,10971.34026,4131.296545,8189.67913,986.460486,42943.88551
10/05/2013 16:00,15032.03499,1600.617216,1568.392869,708.069544,10806.25454,4201.897557,8318.090464,989.975046,43225.33223
10/05/2013 17:00,15087.4314,1559.207016,1583.241551,716.456098,10689.78457,4226.346679,8251.657412,990.574656,43104.69939
10/05/2013 18:00,14813.1279,1480.091907,1600.022396,716.646043,10600.91563,4158.791549,7990.840624,976.212244,42336.6483
10/05/2013 19:00,14189.59053,1389.823005,1593.400451,714.493411,10557.57092,3988.263905,7489.925412,956.909462,40879.9771
10/05/2013 20:00,13962.08889,1345.267558,1582.926691,728.168379,10692.951,3892.932578,7022.165581,972.436727,40198.93741
10/05/2013 21:00,13497.85546,1269.463344,1584.004695,722.618718,10560.93791,3763.353743,6576.904809,971.414902,38946.55359
10/05/2013 22:00,12763.17359,1186.949569,1556.262618,699.250001,10175.88781,3546.744478,6046.701191,940.345016,36915.31428
10/05/2013 23:00,11771.97368,1093.727949,1514.490298,668.407739,9581.480736,3303.549783,5486.911148,904.560283,34325.10161
10/06/2013 0:00,10685.57594,995.212136,1473.621689,629.967099,8874.061077,3049.17636,4938.182602,861.201896,31506.9988
10/06/2013 1:00,9797.107578,915.045931,1444.151721,603.639817,8205.693589,2824.836946,4533.916769,843.654933,29168.04728
10/06/2013 2:00,9110.302192,859.128035,1421.572989,588.92421,7788.087912,2638.012131,4248.456123,813.997388,27468.48098
10/06/2013 3:00,8601.689739,820.400253,1408.156427,578.870539,7503.233044,2479.809692,4082.705707,794.703596,26269.569
10/06/2013 4:00,8234.522127,800.646877,1399.828107,572.795209,7380.324132,2379.686202,3957.05537,784.052402,25508.91043
10/06/2013 5:00,8023.552466,790.030001,1393.3229,573.695008,7358.338208,2302.056517,3858.510589,780.023596,25079.52928
10/06/2013 6:00,7961.780851,799.944342,1386.009808,585.305597,7466.595298,2243.322609,3864.386059,773.834932,25081.1795
10/06/2013 7:00,8024.841722,831.178719,1401.931143,603.085666,7763.630239,2242.686942,3971.755129,786.135906,25625.24547
10/06/2013 8:00,7976.524792,849.644599,1417.508172,616.124769,8095.678126,2219.242134,4117.435659,811.862272,26104.02052
10/06/2013 9:00,8223.821875,895.666862,1421.157739,641.159596,8612.137748,2235.146591,4305.161843,840.080854,27174.33311
10/06/2013 10:00,8461.503178,939.579242,1447.844207,660.109025,9076.342564,2341.850285,4611.39028,861.3011,28399.91988
10/06/2013 11:00,8678.477555,975.417704,1462.047961,650.341714,9420.721491,2420.47762,4873.172935,870.320518,29350.9775
10/06/2013 12:00,8803.19514,1006.10982,1479.913832,672.837172,9606.840933,2479.299357,5076.483723,875.477712,30000.15769
10/06/2013 13:00,9072.451076,1047.573725,1502.464893,691.287529,9812.901622,2562.33357,5271.270206,899.940271,30860.22289
10/06/2013 14:00,9331.076694,1085.523653,1519.816404,706.914189,9955.625106,2617.045861,5454.481065,911.488327,31581.9713
10/06/2013 15:00,9638.315946,1117.014674,1537.49658,726.244151,10102.75766,2654.395244,5630.339373,924.33778,32330.90141
10/06/2013 16:00,9946.517763,1145.861183,1565.28901,747.514691,10269.74719,2682.685213,5859.617011,943.267801,33160.49986
10/06/2013 17:00,10124.15509,1160.959608,1601.919211,756.630799,10458.06334,2719.988981,6050.020067,968.653907,33840.39101
10/06/2013 18:00,10124.16873,1162.409668,1620.680453,728.708328,10620.16181,2720.281354,6160.919249,990.013092,34127.34269
10/06/2013 19:00,9926.104276,1145.740033,1605.359084,731.064457,10637.24687,2678.631134,6031.783331,1008.913528,33764.84271
10/06/2013 20:00,10311.50541,1175.178325,1607.843744,753.317901,11020.20197,2818.29639,6105.076427,1024.779843,34816.20001
10/06/2013 21:00,10243.78331,1152.847625,1621.561048,727.034543,10965.37092,2889.055858,6045.413269,1023.520817,34668.58739
10/06/2013 22:00,9828.984475,1089.479222,1586.127665,721.060992,10385.76156,2773.995235,5652.080172,963.136889,33000.62621
10/06/2013 23:00,9134.477707,990.39262,1526.258618,675.22597,9512.810017,2552.758139,5111.518117,889.928537,30393.36973
10/07/2013 0:00,8347.925535,892.093925,1456.785976,628.799729,8555.712883,2273.304406,4543.992698,815.966439,27514.58159
10/07/2013 1:00,7788.12837,829.530755,1411.738289,606.351805,7976.227529,2066.649643,4151.837655,774.124321,25604.58837
10/07/2013 2:00,7511.45474,791.802602,1393.039031,590.380431,7612.904207,1946.602687,3937.118266,751.23998,24534.54194
10/07/2013 3:00,7391.909692,774.351003,1381.529599,582.894652,7478.337005,1879.059107,3813.617617,739.26137,24040.96004
10/07/2013 4:00,7408.161531,771.308299,1371.758954,580.430456,7440.129785,1839.008041,3786.400592,733.612656,23930.81031
10/07/2013 5:00,7635.191554,783.836564,1377.854807,588.80109,7647.075164,1839.783781,3859.981729,743.40901,24475.9337
10/07/2013 6:00,8186.326437,848.867607,1407.859932,623.464653,8316.525757,1950.341937,4217.773709,785.817373,26336.9774
10/07/2013 7:00,8967.103146,981.319931,1474.161301,689.354111,9540.379299,2228.454526,4872.77858,876.677633,29630.22853
10/07/2013 8:00,9120.824249,1194.489202,1512.392173,715.201829,10093.06386,2290.466689,5072.698963,912.755506,30911.89247
10/07/2013 9:00,9187.371383,1064.946385,1501.434791,722.847228,10163.2479,2267.114874,5033.801124,908.51021,30849.2739
10/07/2013 10:00,9543.378459,1200.071752,1516.715018,731.729544,10506.98308,2379.572983,5167.988774,926.095372,31972.53498
10/07/2013 11:00,9915.63689,1223.663346,1529.286031,751.569109,10903.22518,2527.105394,5400.254532,956.630459,33207.37094
10/07/2013 12:00,10114.47063,1230.985629,1547.893235,760.18992,11199.60172,2679.643416,5619.768875,980.427237,34132.98066
10/07/2013 13:00,10387.85125,1238.073357,1585.793419,776.727692,11479.37353,2842.466329,5850.779296,1006.9704,35168.03528
10/07/2013 14:00,10777.12849,1240.791872,1636.278872,796.320762,11867.4983,3046.028632,6090.511934,1047.145861,36501.70472
10/07/2013 15:00,11102.7911,1308.897367,1668.900653,811.660637,12184.10612,3231.166911,6308.52961,1089.439108,37705.4915
10/07/2013 16:00,11534.516,1357.28299,1715.776739,830.001334,12522.57291,3393.347909,6622.150539,1123.370555,39099.01898
10/07/2013 17:00,11798.69745,1401.237633,1761.512074,879.221876,12819.46874,3507.35161,6889.182963,1149.435413,40206.10776
10/07/2013 18:00,11652.27458,1389.070819,1759.750735,884.420483,12901.13213,3474.527935,7013.779699,1148.133888,40223.09027
10/07/2013 19:00,11161.80476,1358.80227,1734.360381,859.201857,12619.40988,3314.288936,6879.136868,1121.368053,39048.37301
10/07/2013 20:00,11142.03963,1374.367944,1699.415352,858.55193,12585.88051,3246.969105,6742.524681,1090.995624,38740.74478
10/07/2013 21:00,10854.13116,1346.60323,1686.199309,820.216822,12311.94752,3198.332098,6603.023226,1079.260632,37899.714
10/07/2013 22:00,10192.11663,1266.892001,1636.195461,772.077339,11495.11738,2984.905502,6109.950335,1010.489053,35467.7437
10/07/2013 23:00,9327.372561,1132.371416,1562.499506,713.541685,10345.86839,2675.608171,5423.706189,926.771125,32107.73905
10/08/2013 0:00,8432.77143,1050.752696,1477.491295,656.776718,9168.50829,2335.2771,4754.386965,841.373304,28717.3378
10/08/2013 1:00,7824.371062,968.78698,1415.794229,630.38438,8446.620735,2130.070852,4321.951389,788.048769,26526.0284
10/08/2013 2:00,7524.445838,919.06574,1382.675429,607.59062,8012.857036,2004.299395,4060.10641,760.330053,25271.37052
10/08/2013 3:00,7357.210209,895.639356,1364.976254,598.948009,7732.375475,1929.616314,3908.49254,745.359667,24532.61782
10/08/2013 4:00,7289.080563,897.379877,1354.383976,598.051136,7645.840562,1882.058644,3849.475791,735.448681,24251.71923
10/08/2013 5:00,7429.945241,913.296824,1344.555434,601.584541,7799.883053,1870.699042,3888.957648,738.993589,24587.91537
10/08/2013 6:00,7990.335707,968.967835,1362.095827,622.948246,8458.160415,1962.61075,4207.151173,778.789123,26351.05908
10/08/2013 7:00,8853.767601,1127.576689,1427.27357,688.909858,9679.11053,2257.765552,4798.069013,866.02505,29698.49786
10/08/2013 8:00,9040.579706,1162.496593,1465.353682,712.81309,10213.52871,2323.029856,4989.83839,903.214188,30810.85421
10/08/2013 9:00,9124.392921,1162.433013,1456.493972,713.833394,10211.48434,2297.768221,4955.840125,899.049013,30821.295
10/08/2013 10:00,9485.089704,1158.690376,1481.31175,733.628098,10563.81871,2420.594387,5139.645031,914.688263,31897.46632
10/08/2013 11:00,9859.15762,1223.167672,1508.529481,755.046369,10955.03204,2583.960204,5373.453511,935.588321,33193.93521
10/08/2013 12:00,10161.30784,1240.794762,1534.438722,774.351267,11278.97747,2765.331123,5614.594703,963.990844,34333.78672
10/08/2013 13:00,10470.18065,1295.836686,1553.834541,789.961279,11604.77033,2942.601637,5857.094333,987.147032,35501.42649
10/08/2013 14:00,10935.3494,1341.042011,1595.806295,807.167481,12035.31162,3171.710103,6144.294682,1022.690459,37053.37205
10/08/2013 15:00,11431.62175,1372.117565,1638.252887,830.278924,12453.32164,3376.623507,6432.569777,1052.599217,38587.38527
10/08/2013 16:00,11902.85371,1414.032314,1675.375929,851.532562,12862.23806,3541.650858,6732.823264,1080.46759,40060.97429
10/08/2013 17:00,12194.5793,1441.197945,1710.218694,868.796906,13227.16734,3649.3115,6981.738296,1106.326357,41179.33634
10/08/2013 18:00,12087.76708,1417.73317,1703.862451,860.086484,13252.04855,3613.079949,7059.603691,1101.554469,41095.73584
10/08/2013 19:00,11526.2658,1400.33759,1670.618859,843.029267,12933.56744,3433.011407,6848.380853,1078.820825,39734.03205
10/08/2013 20:00,11552.47043,1401.409952,1643.920347,853.504141,12981.41377,3393.540318,6766.245993,1070.816949,39663.3219
10/08/2013 21:00,11242.94319,1380.032832,1640.057271,842.584933,12731.61882,3339.966551,6628.97337,1058.621203,38864.79817
10/08/2013 22:00,10595.59154,1311.22435,1593.764574,800.967564,11937.11275,3118.49939,6175.280271,1002.329822,36534.77026
10/08/2013 23:00,9712.510927,1187.073159,1530.487245,740.452822,10814.08091,2817.389639,5545.233983,926.647096,33273.87578
10/09/2013 0:00,8952.421325,1059.952919,1462.165695,687.145633,9706.806575,2498.789035,4884.690943,848.912615,30100.88474
10/09/2013 1:00,8323.045985,985.366982,1434.909994,648.545417,8926.374137,2257.573243,4430.571687,802.151661,27808.53911
10/09/2013 2:00,8005.260366,1118.319656,1407.629944,628.631561,8437.361648,2125.802975,4160.963392,771.651968,26655.62151
10/09/2013 3:00,7828.293048,1092.515863,1396.366508,617.10134,8067.22712,2039.897815,3994.427285,756.614824,25792.4438
10/09/2013 4:00,7716.143128,1090.09553,1382.033399,609.727218,8033.498225,1988.588672,3931.37696,746.524355,25497.98749
10/09/2013 5:00,7869.616357,1093.529025,1385.304124,612.226235,8127.655652,1982.100875,3976.969823,747.010085,25794.41218
10/09/2013 6:00,8428.673545,991.473809,1409.226452,643.75125,8817.804398,2084.711754,4303.648925,785.780699,27465.07083
10/09/2013 7:00,9152.79726,1091.196487,1470.198009,704.962408,10041.10756,2367.159977,4949.422393,869.155011,30645.9991
10/09/2013 8:00,9371.485164,1112.874302,1523.202544,730.950944,10599.67908,2451.326782,5151.044772,918.818376,31859.38197
10/09/2013 9:00,9498.772536,1122.200868,1513.889577,738.378184,10568.24144,2451.238601,5139.202074,914.139105,31946.06239
10/09/2013 10:00,9907.943318,1179.13254,1530.130556,750.943546,10890.34538,2603.707192,5336.263759,932.107557,33130.57385
10/09/2013 11:00,10381.88406,1273.288424,1555.12217,767.662965,11439.06899,2793.090579,5622.899345,959.587703,34792.60424
10/09/2013 12:00,10844.25679,1308.580715,1597.920887,788.097991,11900.15025,3005.361318,5883.315664,991.168097,36318.85171
10/09/2013 13:00,11285.28949,1354.5437,1623.188034,811.254144,12353.96417,3205.040552,6133.595435,1014.991944,37781.86748
10/09/2013 14:00,11819.42867,1413.014335,1682.684448,837.095446,12939.48576,3423.658765,6434.088452,1058.317505,39607.77338
10/09/2013 15:00,12329.50616,1429.971104,1737.151729,859.962082,13539.41939,3622.775894,6737.940603,1100.015229,41356.74219
10/09/2013 16:00,12771.40353,1436.553915,1783.430444,876.371933,14018.85199,3764.907326,7078.042545,1139.795557,42869.35724
10/09/2013 17:00,13013.15194,1484.740717,1821.779653,892.116296,14406.0745,3844.966627,7317.941143,1178.564136,43959.33501
10/09/2013 18:00,12856.43684,1442.524339,1815.508351,887.844623,14371.03618,3792.420335,7379.298026,1184.169864,43729.23856
10/09/2013 19:00,12283.43562,1418.779759,1771.679368,868.49908,13895.53556,3613.772394,7169.994822,1149.96247,42171.65907
10/09/2013 20:00,12224.11641,1437.166668,1739.786863,870.139345,13775.24463,3571.996471,7099.603376,1136.067926,41854.12169
10/09/2013 21:00,11885.11654,1427.494306,1721.853974,854.222014,13436.89122,3511.32012,6937.923545,1118.289745,40893.11146
10/09/2013 22:00,11176.51924,1331.483099,1668.434476,810.455498,12564.77481,3294.313393,6504.369072,1057.63612,38407.98571
10/09/2013 23:00,10269.70564,1222.774393,1599.200455,753.042092,11393.16781,2999.882085,5885.611313,983.073308,35106.4571
10/10/2013 0:00,9315.041277,1119.934518,1517.519852,696.536826,10165.21599,2666.732442,5227.770627,898.553087,31607.30461
